word,frequency
stinkt,4.0
stond,4.0
stoppen,4.0
swa,4.0
tege,4.0
tfoe,4.0
thanks,4.0
that,4.0
tilburg,4.0
tje,4.0
tof,4.0
triest,4.0
trots,4.0
trouwens,4.0
twente,4.0
utrecht,4.0
vannacht,4.0
verloren,4.0
verloten,4.0
verpest,4.0
verstand,4.0
vervangen,4.0
verwijder,4.0
vies,4.0
vo,4.0
voelt,4.0
voet,4.0
volgers,4.0
volgt,4.0
volledig,4.0
vooral,4.0
vraagt,4.0
vreemd,4.0
vroeger,4.0
vrouwen,4.0
vuurwerk,4.0
w,4.0
weekend,4.0
weinig,4.0
werkt,4.0
who,4.0
wifey,4.0
win,4.0
wiskunde,4.0
witte,4.0
wow,4.0
xfactor,4.0
xx,4.0
zeer,4.0
zoo,4.0
zouden,4.0
zwarte,4.0
ç,4.0
üòç,4.0
account,5.0
achterlijke,5.0
ah,5.0
ahaha,5.0
aub,5.0
ava,5.0
bb,5.0
be,5.0
been,5.0
beneden,5.0
benieuwd,5.0
bitches,5.0
boeken,5.0
broer,5.0
c,5.0
chagrijnig,5.0
club,5.0
den,5.0
doei,5.0
donder,5.0
douchen,5.0
druk,5.0
dt,5.0
echte,5.0
economie,5.0
eng,5.0
engels,5.0
erger,5.0
ex,5.0
extra,5.0
fb,5.0
fc,5.0
fijne,5.0
follow,5.0
frans,5.0
geak,5.0
gegeven,5.0
gekregen,5.0
geleden,5.0
geloof,5.0
gesprek,5.0
gestolen,5.0
gevoel,5.0
gingen,5.0
hallo,5.0
harde,5.0
heletijd,5.0
hoeren,5.0
hoog,5.0
idd,5.0
inderdaad,5.0
info,5.0
ist,5.0
it,5.0
januari,5.0
jong,5.0
juist,5.0
keek,5.0
kent,5.0
kies,5.0
kijkt,5.0
klein,5.0
lange,5.0
langs,5.0
leer,5.0
lees,5.0
lelijke,5.0
ll,5.0
luisteren,5.0
lul,5.0
melden,5.0
mja,5.0
moeilijk,5.0
moment,5.0
msn,5.0
mt,5.0
never,5.0
no,5.0
nummer,5.0
oma,5.0
omfg,5.0
onzin,5.0
opnieuw,5.0
per,5.0
pffff,5.0
prachtig,5.0
q,5.0
qq,5.0
rennen,5.0
ronaldo,5.0
rood,5.0
rug,5.0
sessie,5.0
sexdate,5.0
site,5.0
slaap,5.0
slaat,5.0
slechte,5.0
snap,5.0
sport,5.0
ss,5.0
sta,5.0
stuur,5.0
teveel,5.0
tijdje,5.0
to,5.0
topmoppen,5.0
up,5.0
vanmorgen,5.0
vergeten,5.0
vet,5.0
voordat,5.0
warm,5.0
website,5.0
wist,5.0
wollah,5.0
zag,5.0
zet,5.0
zingen,5.0
zoeken,5.0
zoekt,5.0
zoon,5.0
zulke,5.0
zus,5.0
zusje,5.0
zware,5.0
and,6.0
arrogante,6.0
ass,6.0
bal,6.0
bang,6.0
beginnen,6.0
begint,6.0
binnen,6.0
bn,6.0
boys,6.0
cc,6.0
daarna,6.0
damn,6.0
deed,6.0
deur,6.0
drie,6.0
drinken,6.0
eerder,6.0
ei,6.0
em,6.0
erbij,6.0
euro,6.0
feestje,6.0
gebruiken,6.0
geld,6.0
gevallen,6.0
gezegd,6.0
gezien,6.0
god,6.0
groningen,6.0
h,6.0
hea,6.0
hoeft,6.0
hoeveel,6.0
horen,6.0
internet,6.0
jaloers,6.0
jan,6.0
jarig,6.0
kans,6.0
kleine,6.0
koffie,6.0
kopen,6.0
kreeg,6.0
lezen,6.0
live,6.0
maandag,6.0
meisjes,6.0
mens,6.0
muziek,6.0
nat,6.0
natuurlijk,6.0
nederlands,6.0
nieuw,6.0
nieuws,6.0
noemt,6.0
nogsteeds,6.0
pak,6.0
persoon,6.0
please,6.0
pvv,6.0
sla,6.0
spijt,6.0
sturen,6.0
succes,6.0
telkens,6.0
trein,6.0
vacature,6.0
val,6.0
vanaf,6.0
vast,6.0
vent,6.0
ver,6.0
vertel,6.0
vertellen,6.0
vindt,6.0
vragen,6.0
vrijdag,6.0
wacht,6.0
wees,6.0
wekker,6.0
wilders,6.0
winnen,6.0
wou,6.0
zelfs,6.0
zomer,6.0
zondag,6.0
zooi,6.0
zwaar,6.0
äî,6.0
anderen,7.0
auto,7.0
bedankt,7.0
boete,7.0
broertje,7.0
da,7.0
duits,7.0
et,7.0
familie,7.0
feyenoord,7.0
fietsen,7.0
gegaan,7.0
gewonnen,7.0
geworden,7.0
gister,7.0
graag,7.0
heet,7.0
hekel,7.0
helpen,7.0
hey,7.0
hond,7.0
hè,7.0
ich,7.0
ineens,7.0
iphone,7.0
jaaa,7.0
jammer,7.0
ka,7.0
kant,7.0
klinkt,7.0
les,7.0
let,7.0
ligt,7.0
lui,7.0
luie,7.0
mama,7.0
minder,7.0
morge,7.0
nederland,7.0
neem,7.0
ni,7.0
ochtend,7.0
ofso,7.0
ok,7.0
okee,7.0
opstaan,7.0
pa,7.0
ping,7.0
politie,7.0
probleem,7.0
regen,7.0
rond,7.0
speelt,7.0
stel,7.0
stem,7.0
straat,7.0
sws,7.0
tis,7.0
toets,7.0
trap,7.0
tweeten,7.0
valt,7.0
veranderen,7.0
verder,7.0
verveel,7.0
volgen,7.0
vrienden,7.0
wa,7.0
waarheid,7.0
wedstrijd,7.0
wens,7.0
woorden,7.0
zaterdag,7.0
zelfde,7.0
zoals,7.0
zomaar,7.0
zoveel,7.0
aandacht,8.0
ach,8.0
alsof,8.0
alweer,8.0
amsterdam,8.0
ander,8.0
b,8.0
beef,8.0
boven,8.0
dank,8.0
ene,8.0
enige,8.0
es,8.0
gast,8.0
gay,8.0
gemaakt,8.0
gooi,8.0
grootste,8.0
hart,8.0
hmm,8.0
hoef,8.0
irritant,8.0
jouw,8.0
kamer,8.0
kill,8.0
koud,8.0
kwijt,8.0
licht,8.0
liedje,8.0
lief,8.0
liefde,8.0
life,8.0
loop,8.0
luister,8.0
misschien,8.0
mobiel,8.0
naam,8.0
naast,8.0
ogen,8.0
on,8.0
pakken,8.0
relatie,8.0
rust,8.0
stelletje,8.0
stil,8.0
stomme,8.0
stress,8.0
top,8.0
tweets,8.0
verwacht,8.0
vol,8.0
vrij,8.0
vrouw,8.0
wereld,8.0
ziek,8.0
zweer,8.0
ai,9.0
blijven,9.0
das,9.0
dm,9.0
eerlijk,9.0
face,9.0
fijn,9.0
g,9.0
genoeg,9.0
geplaatst,9.0
hadden,9.0
houdt,9.0
http,9.0
huilen,9.0
kak,9.0
kun,9.0
kwam,9.0
later,9.0
lol,9.0
los,9.0
meest,9.0
moeite,9.0
naffer,9.0
ooit,9.0
reageren,9.0
schatje,9.0
twee,9.0
vriendin,9.0
wachten,9.0
werk,9.0
blijft,10.0
domme,10.0
eigenlijk,10.0
ey,10.0
geeft,10.0
gezellig,10.0
gezicht,10.0
goede,10.0
half,10.0
jonge,10.0
kop,10.0
krijgt,10.0
mogen,10.0
onder,10.0
open,10.0
soms,10.0
vader,10.0
voetbal,10.0
vond,10.0
vuile,10.0
äù,10.0
ajax,11.0
buiten,11.0
ding,11.0
facebook,11.0
gelukkig,11.0
grappig,11.0
hy,11.0
jy,11.0
kunt,11.0
lang,11.0
lijkt,11.0
link,11.0
lopen,11.0
maakt,11.0
meteen,11.0
mooie,11.0
pijn,11.0
spelen,11.0
staan,11.0
stuk,11.0
tussen,11.0
verdomd,11.0
voel,11.0
vriend,11.0
zat,11.0
zetten,11.0
avond,12.0
blijf,12.0
denken,12.0
dik,12.0
film,12.0
fucktup,12.0
geef,12.0
grr,12.0
hel,12.0
ie,12.0
jongens,12.0
kinderen,12.0
loopt,12.0
m,12.0
meid,12.0
precies,12.0
stop,12.0
straks,12.0
the,12.0
vaak,12.0
verkloten,12.0
vraag,12.0
week,12.0
wrm,12.0
ô,12.0
bus,13.0
dagen,13.0
dom,13.0
eindelijk,13.0
geven,13.0
hahah,13.0
heen,13.0
krijgen,13.0
leuke,13.0
love,13.0
paar,13.0
slecht,13.0
volg,13.0
volgende,13.0
wauw,13.0
werken,13.0
ziet,13.0
äú,13.0
ck,14.0
dacht,14.0
elkaar,14.0
fiets,14.0
fockopp,14.0
grrr,14.0
jongen,14.0
laatste,14.0
moe,14.0
nl,14.0
raar,14.0
terwijl,14.0
tsss,14.0
tweet,14.0
vanavond,14.0
volgens,14.0
vroeg,14.0
bed,15.0
begin,15.0
beste,15.0
bezig,15.0
denkt,15.0
dicht,15.0
egt,15.0
godsamme,15.0
hahahaha,15.0
haten,15.0
hoofd,15.0
klas,15.0
laten,15.0
moest,15.0
opeens,15.0
ouders,15.0
sorry,15.0
telefoon,15.0
vinden,15.0
weten,15.0
enzo,16.0
eten,16.0
fokkin,16.0
gedaan,16.0
gehad,16.0
gelijk,16.0
grote,16.0
kind,16.0
lelijk,16.0
leren,16.0
mis,16.0
motherfucker,16.0
nodig,16.0
onze,16.0
retweet,16.0
ruzie,16.0
super,16.0
vakantie,16.0
welke,16.0
achter,17.0
elke,17.0
filmen,17.0
fuck,17.0
gvd,17.0
kansloos,17.0
ma,17.0
so,17.0
zitten,17.0
zn,17.0
zoek,17.0
dikke,18.0
dingen,18.0
eerste,18.0
eigen,18.0
f,18.0
gek,18.0
ging,18.0
hoop,18.0
leugenaar,18.0
linken,18.0
steeds,18.0
stoer,18.0
toe,18.0
tog,18.0
verklote,18.0
down,19.0
eerst,19.0
jaa,19.0
jezus,19.0
maak,19.0
nerd,19.0
serieus,19.0
staat,19.0
willen,19.0
wtf,19.0
boos,20.0
i,20.0
kapot,20.0
leugen,20.0
pas,20.0
thuis,20.0
vechten,20.0
via,20.0
wilt,20.0
alle,21.0
geneukt,21.0
godver,21.0
hard,21.0
houden,21.0
klote,21.0
krijg,21.0
my,21.0
normaal,21.0
you,21.0
best,22.0
bijna,22.0
blij,22.0
dr,22.0
halen,22.0
meisje,22.0
nigger,22.0
snel,22.0
wanneer,22.0
zeker,22.0
zie,22.0
jezelf,23.0
joh,23.0
mooi,23.0
niemand,23.0
p,23.0
poep,23.0
praten,23.0
schijt,23.0
sommige,23.0
verdomme,23.0
verneukt,23.0
waffel,23.0
zien,23.0
beetje,24.0
emo,24.0
pfff,24.0
tss,24.0
wijven,24.0
zegt,24.0
d,25.0
facking,25.0
irriteer,25.0
oh,25.0
omg,25.0
gt,26.0
huis,26.0
jaar,26.0
kijken,26.0
klaar,26.0
twitter,26.0
zielig,26.0
ken,27.0
komen,27.0
oke,27.0
vind,27.0
doet,28.0
e,28.0
erg,28.0
ff,28.0
o,28.0
terug,28.0
tijd,28.0
tyfus,28.0
zin,28.0
beter,29.0
flikkeren,29.0
heel,29.0
kijk,29.0
malloten,29.0
moeder,29.0
eh,30.0
foto,30.0
keer,30.0
malloot,30.0
nie,30.0
pff,30.0
pussy,30.0
ä,30.0
brandstapel,31.0
eruit,31.0
kansloze,31.0
n,31.0
nieuwe,31.0
praat,31.0
even,32.0
jood,32.0
zeggen,32.0
denk,33.0
dood,33.0
godverdomme,33.0
ofzo,33.0
sukkel,33.0
zeiken,33.0
a,34.0
gwn,34.0
idioot,34.0
wordt,34.0
hele,35.0
allemaal,36.0
amp,36.0
hebt,36.0
leuk,36.0
anders,37.0
kutwijf,37.0
nooit,37.0
fucking,38.0
gezeik,38.0
hahaha,38.0
laat,38.0
maken,38.0
moeten,38.0
trut,38.0
zon,38.0
alleen,39.0
mongool,39.0
zit,39.0
vandaag,40.0
asshole,41.0
balhaar,41.0
shit,41.0
uur,41.0
leven,42.0
dag,43.0
flikkers,43.0
kutwijven,43.0
slapen,43.0
xd,43.0
helemaal,44.0
hoer,44.0
nee,44.0
weg,44.0
wijf,44.0
net,45.0
vieze,45.0
waarom,45.0
wakker,45.0
iedereen,46.0
lt,46.0
mee,46.0
tering,46.0
homo,47.0
megool,47.0
rot,47.0
mag,48.0
x,48.0
houd,49.0
slet,49.0
zeg,49.0
opdonderen,50.0
word,50.0
komt,52.0
waar,52.0
he,54.0
haha,55.0
niks,55.0
goed,57.0
haat,57.0
lekker,57.0
flikker,59.0
morgen,59.0
kom,60.0
t,61.0
jullie,62.0
mn,62.0
school,63.0
nou,66.0
hoor,67.0
kanker,67.0
doe,68.0
k,69.0
weet,69.0
kkr,72.0
hij,79.0
bitch,80.0
jou,87.0
mensen,94.0
gaan,97.0
gaat,98.0
gewoon,102.0
kut,102.0
man,102.0
hou,110.0
bent,127.0
s,129.0
kk,132.0
ga,135.0
weer,140.0
jij,154.0
bek,155.0
echt,235.0
url,368.0
rt,769.0
je,1168.0
user,2172.0
